N,greed,1.626608716020144e-05
V,turning,0.0002694570440562267
C,into,0.007347125038028597
A,gigantic,1.4083515245405253e-05
N,crapshoot,6.506434864080576e-06
R,almost,0.0033180571297163224
D,all,0.012066845772050453
A,big,0.006591085134849658
N,investment,0.0017111923692531914
N,banking,0.0004326779184613583
N,houses,0.0002407380899709813
V,abandoned,0.00022454753671352225
N,index,0.0011809179278306245
N,arbitrage,0.0004196650487331971
A,common,0.005154566579818323
N,form,0.00026351061199526333
C,for,0.06467903863705507
N,accounts,0.00035785391752443164
A,past,0.00447855784803887
A,few,0.0051123160340821065
N,days,0.0017599906307337958
D,A,0.010063294021219435
A,such,0.011858319836631223
A,giant,0.0005210900640799943
N,Merrill,0.0004489440056215597
N,Lynch,0.0004229182661652374
R,now,0.011596773928612494
V,refuse,0.0001422134399185641
R,even,0.010102005617700685
V,do,0.007372644122093981
N,assault,2.927895688836259e-05
N,practitioners,2.2772522024282015e-05
A,fierce,0.0001267516372086473
A,broad-based,8.450109147243151e-05
N,part,0.0014476817572579282
C,because,0.007803468208092485
N,members,0.0006994417478886619
V,feel,0.000666157692250116
A,very,0.0003239208506443208
N,livelihood,9.759652296120863e-06
N,stake,0.0011223600140538993
R,Some,8.21301269731763e-05
N,manager,0.0005432873111507281
N,Neuberger,2.927895688836259e-05
N,Berman,1.9519304592241726e-05
V,taken,0.0012350114519243723
C,out,0.003985397018557955
A,national,0.002844870079571861
N,newspaper,0.0002960427863156662
N,advertisements,1.9519304592241726e-05
V,demanding,9.730393257585965e-05
N,regulators,0.0003480942652283108
O,``,0.0444781645473582
V,stop,0.0005838235954551579
N,numbers,0.00021796556794669928
N,racket,6.506434864080576e-06
O,'',0.044387120269491064
A,bold,0.00016900218294486303
N,palace,6.506434864080576e-06
N,revolt,1.3012869728161152e-05
R,shortly,0.00045992871104978727
C,after,0.007575296623060541
V,telephone,7.484917890450741e-06
A,corporate,0.0038025491162594184
N,executives,0.0007026949653207022
W,whose,0.01880252100840336
P,them,0.019019951764963825
V,pressure,5.239442523315519e-05
N,exchange,0.0009629523598839252
V,ban,0.00010478885046631039
N,Charles,0.00023748487253894102
N,Wohlstetter,2.927895688836259e-05
N,chairman,0.0015908233242677007
N,Contel,4.8798261480604316e-05
N,Corp.,0.004060015355186279
V,rallying,2.9939671561802966e-05
A,other,0.020998521230899233
N,CEOs,3.253217432040288e-06
A,anti-program,1.4083515245405253e-05
N,cause,0.0001073561752573295
V,says,0.015104564302929597
P,he,0.07586055689541767
V,received,0.0016017724285564588
A,countless,2.8167030490810506e-05
N,letters,0.00013012869728161152
V,offering,0.000666157692250116
N,support,0.0005725662680390906
P,They,0.01296316597237448
V,said,0.04604721486205297
R,universally,6.570410157854104e-05
C,without,0.002023121387283237
A,single,0.0012956834025772833
N,exception,5.5304696344684894e-05
O,:,0.00931079481654578
V,Do,0.00020957770093262077
V,compromise,2.9939671561802966e-05
V,Kill,7.484917890450741e-06
A,likely,0.003239208506443208
V,take,0.003218514692893819
V,lying,7.484917890450742e-05
C,down,0.001794949802251293
R,long,0.0021846613774864896
R,however,0.004369322754972979
P,Its,0.0028776584082438063
A,new,0.021195690444334905
N,products,0.0014639478444181296
N,techniques,5.5304696344684894e-05
R,highly,0.001264803955386915
A,profitable,0.0009435955214421519
V,gained,0.0011526773551294143
N,control,0.0006571499212721381
N,chunk,4.554504404856403e-05
V,invested,0.00029191179772757893
N,funds,0.0013533384517287598
N,pressures,9.434330552916835e-05
V,produce,0.0008308258858400323
A,consistent,0.00022533624392648404
N,profits,0.0004489440056215597
V,wedded,1.4969835780901483e-05
N,ability,0.00029929600374770647
V,move,0.0007934012963877786
V,gives,0.0004865196628792982
W,What,0.01754201680672269
V,'s,0.009318722773611173
A,last,0.014872192099147948
N,time,0.002452925943758377
P,they,0.056292479719359786
V,were,0.015246777742848161
V,getting,0.0012574662055957245
O,1987,0.0017541197535734878
N,crash,0.00033508139550014965
V,waited,9.730393257585965e-05
N,months,0.002410634117141853
R,then,0.005798386964306247
V,sneaked,2.2454753671352224e-05
R,back,0.006603262208643375
R,Even,0.0021682353520918545
C,despite,0.0010952236081533313
A,current,0.00498556439687346
N,advantage,0.00018218017619425612
V,seem,0.0007634616248259757
V,conceding,1.4969835780901483e-05
N,future,0.00029929600374770647
V,belongs,5.987934312360593e-05
A,Last,0.0023801140764734877
N,week,0.0023358101162049266
N,Robert,0.0007124546176168231
N,M.,0.00019844626335445756
N,Bradley,4.8798261480604316e-05
R,most,0.006816800538773633
V,respected,4.490950734270445e-05
N,head,0.00047496974507788204
P,',0.0178688884016663
N,organization,0.0001886866110583367
V,surrendered,3.742458945225371e-05
P,He,0.024583424687568516
V,sold,0.003016421909851649
P,his,0.04861872396404297
N,seat,0.00013012869728161152
V,wrote,0.000494004580769749
A,bitter,0.0002394197591718893
N,letter,0.0003513474826603511
N,Chairman,0.0005465405285827684
N,John,0.0008490897497625151
N,J.,0.0004001457441409554
N,Phelan,0.00012036904498549065
N,Jr.,0.0002895363514515856
W,which,0.2513655462184874
R,too,0.005322032227861824
V,focused,0.00017215311148036707
N,machines,0.00030580243861178706
R,rather,0.0024967558599845595
N,people,0.002309784376748604
V,headed,0.000464064909207946
N,crisis,0.00015290121930589353
C,if,0.0065561302099178586
V,curbed,2.9939671561802966e-05
P,I,0.03406599429949572
R,not,0.022832175298543013
V,want,0.0021406865166689122
P,my,0.005892348169261127
W,what,0.06313025210084033
V,consider,0.0007484917890450742
N,nothing,0.00029929600374770647
N,casino,7.157078350488633e-05
N,Mr.,0.014161255481671372
V,turned,0.0008457957216209338
A,civil,0.0011266812196324204
N,war,0.00025700417713118274
N,organizations,0.00011060939268936979
V,causing,0.00031436655139893113
A,internal,0.0009013449757059362
N,contradictions,9.759652296120863e-06
V,pitting,7.484917890450741e-06
N,employee,0.00018543339362629642
C,At,0.0026467903863705506
N,unit,0.001854333936262964
N,General,0.0006961885304566216
N,Electric,0.00026025739456322304
V,battle,2.2454753671352224e-05
N,firm,0.001480213931578331
N,floors,2.927895688836259e-05
R,away,0.0030059626472182526
N,Corporations,1.3012869728161152e-05
C,like,0.0030194706419227257
V,denounce,2.2454753671352224e-05
C,yet,9.12686340127776e-05
N,past,0.0002927895688836259
V,hired,0.00027694196194667743
N,Bankers,0.0001073561752573295
N,Trust,0.0003741200046846331
R,also,0.025345357183922206
N,nation,0.0007092014001847828
A,premier,7.041757622702627e-05
R,sharply,0.0018725668949884197
V,divided,0.00020209278304217002
C,between,0.003977791299056891
A,top,0.0021266108020561933
V,entrenched,2.9939671561802966e-05
O,49,0.00028527207065035963
V,fighting,0.00021706261882307152
N,tooth,3.253217432040288e-06
N,nail,6.506434864080576e-06
N,programs,0.0006376306166798964
N,leadership,0.00017567374133017555
N,protests,6.181113120876547e-05
O,two,0.006797972747412825
N,weeks,0.0008263172277382331
C,ago,0.000988743535138424
N,basket,0.00011711582755345036
N,product,0.0007059481827527425
V,facilitate,5.239442523315519e-05
N,lot,0.0005855791377672518
M,would,0.22748996367807303
V,like,0.0006212481849074116
V,go,0.002035897666202602
O,1970,9.104427786713606e-05
C,before,0.003742013994523882
P,we,0.02206204779653585
V,going,0.0023727189712728853
R,Again,8.21301269731763e-05
R,again,0.003104518799586064
N,program-trading,4.8798261480604316e-05
N,critics,0.00014314156700977266
V,raise,0.0011751321088007665
N,theme,8.13304358010072e-05
V,say,0.005561293992604901
A,greedy,7.041757622702627e-05
N,manipulators,3.253217432040288e-06
V,made,0.00434125237646143
N,shambles,3.253217432040288e-06
N,free-enterprise,3.253217432040288e-06
N,system,0.0010084974039324891
N,gambling,2.927895688836259e-05
N,den,6.506434864080576e-06
N,odds,6.506434864080576e-05
R,heavily,0.0012155258792030093
V,stacked,2.9939671561802966e-05
A,small,0.004295472149848602
N,investor,0.0006701627910002993
N,public,0.00026351061199526333
V,come,0.0018338048831604318
V,play,0.0004865196628792982
N,game,0.0002960427863156662
O,;,0.007781250948377894
N,Off-Track,3.253217432040288e-06
N,Betting,3.253217432040288e-06
N,A.,0.00036761356982055254
N,Brean,6.506434864080576e-06
N,Murray,3.903860918448345e-05
N,Foster,2.6025739456322304e-05
N,Securities,0.000927166968131482
N,management,0.0009434330552916835
N,hand,0.00033833461293218995
V,portray,3.742458945225371e-05
A,old-fashioned,9.858460671783677e-05
N,pickers,2.927895688836259e-05
N,Neanderthals,3.253217432040288e-06
N,industry,0.001854333936262964
N,Critics,3.903860918448345e-05
V,looking,0.000988009161539498
N,witches,6.506434864080576e-06
V,use,0.0014296193170760918
N,computers,0.0005693130506070503
V,trade,0.00034430622296073414
A,convenient,8.450109147243151e-05
N,boogieman,3.253217432040288e-06
N,Thomas,0.00025375095969914244
N,Allen,0.00010084974039324892
N,president,0.0031653805613752
N,Advanced,6.181113120876547e-05
N,Investment,0.0002797766991554648
N,Management,0.00030254922117974677
N,Inc.,0.0036468567413171626
N,Pittsburgh,0.00013012869728161152
V,runs,0.00036676097663208634
O,$,0.04660860064944918
O,200,0.0007951200267063215
O,million,0.028982428454371642
V,uses,0.00030688163350848043
R,Just,0.0007391711427585867
A,blind,5.633406098162101e-05
N,fear,0.00015290121930589353
N,unknown,9.759652296120863e-06
V,beg,7.484917890450741e-06
N,protection,0.0003188153083399482
C,For,0.0036735625190142986
N,furor,3.253217432040288e-05
O,there,0.003575005310916209
R,particularly,0.0021682353520918545
A,complex,0.0006196746707978311
N,concept,0.00010410295782528922
A,stock-index,0.0007041757622702627
A,controversial,0.0006900922470248574
N,type,0.0001398883495777324
A,computer-assisted,0.00011266812196324202
C,Like,0.00034986309704898084
N,forms,9.434330552916835e-05
V,seeks,0.00027694196194667743
A,momentary,8.450109147243151e-05
N,discrepancies,4.8798261480604316e-05
N,price,0.0023000247244524836
N,case,0.0010638021002771741
A,different,0.0019012745581297092
D,That,0.004872273575884522
N,divergence,1.626608716020144e-05
V,seek,0.0008383108037304831
W,When,0.026365546218487395
V,occurs,9.730393257585965e-05
V,place,0.00016466819358991632
N,orders,0.0006961885304566216
C,via,0.0012701551566778218
V,buy,0.0034280923938264395
O,(,0.007841947133622651
O,500,0.0011228794270280113
V,constitute,0.00010478885046631039
N,Standard,0.00018218017619425612
N,Poor,0.00017892695876221582
O,),0.00791478255591636
W,whichever,0.0006302521008403362
A,cheaper,0.00039433842687134707
V,sell,0.0035253963264022994
R,more,0.013748583255309713
A,expensive,0.0008590944299697204
V,lock,5.987934312360593e-05
N,difference,0.00020169948078649783
N,profit,0.0016135958462919827
A,Such,0.0008731779452151257
V,involve,0.0002470022903848745
N,purchase,0.0005075019193982849
C,or,0.020558259811378158
N,sale,0.0014053899306414044
N,millions,0.00014314156700977266
N,dollars,0.0005823259203352115
V,occur,0.0001796380293708178
N,matter,0.0002472445248350619
N,seconds,4.2291826616523744e-05
N,trade,0.001005244186500449
O,5,0.0013960122606294194
R,typically,0.0010184135744673861
V,earns,7.484917890450742e-05
A,razor-thin,2.8167030490810506e-05
O,25,000,9.711389639161179e-05
R,To,0.002611738037747006
V,keep,0.0013248304666097813
N,units,0.0006018452249274532
N,eyes,7.80772183689669e-05
A,senior,0.00332370959791564
M,must,0.026094437010131907
V,seize,0.00012724360413766261
D,every,0.0019921679340649335
N,opportunity,0.00021796556794669928
V,find,0.0011751321088007665
N,speed,0.00012036904498549065
N,place,0.00046521009278176114
N,movements,6.181113120876547e-05
V,profess,7.484917890450741e-06
V,despise,7.484917890450741e-06
C,If,0.0032476422269546697
P,you,0.016937075202806403
V,continue,0.002095777009326208
V,becomes,0.00022454753671352225
V,frightened,2.9939671561802966e-05
D,any,0.009198123946996949
A,odd,0.00022533624392648404
N,lotter,3.253217432040288e-06
A,mutual,0.0008590944299697204
N,Larry,4.8798261480604316e-05
N,Zicklin,3.253217432040288e-06
V,managing,0.00045657999131749525
N,partner,0.0003513474826603511
N,experts,0.000214712350514659
N,reason,0.0003968925267089151
N,stock-market,9.759652296120863e-05
N,gyrations,8.13304358010072e-05
V,seen,0.000898190146854089
N,iota,3.253217432040288e-06
V,support,0.0005838235954551579
N,Vanderbilt,1.3012869728161152e-05
N,University,0.00047496974507788204
N,finance,0.000283029916587505
N,professor,0.0001366351321456921
N,Hans,1.3012869728161152e-05
N,Stoll,4.554504404856403e-05
N,authority,0.0001886866110583367
N,subject,0.00013012869728161152
V,Says,0.00020209278304217002
N,Volatility,1.3012869728161152e-05
A,greater,0.0011970987958594464
N,plunge,0.0002700170468593439
V,was,0.030957620394904267
V,triggered,0.00027694196194667743
C,but,0.01332522056586553
N,news,0.0008198107928741525
N,unraveling,1.3012869728161152e-05
O,6.79,9.104427786713606e-05
O,billion,0.011714363752238171
N,buy-out,0.0005790727029031712
N,UAL,0.0008946347938110792
N,Corp,0.0005823259203352115
A,Unable,8.450109147243151e-05
V,unload,4.490950734270445e-05
N,airline,0.00044569078818951945
N,shares,0.004212916574492173
A,takeover-stock,9.858460671783677e-05
N,speculators,0.00010084974039324892
V,risk,0.00011975868624721186
N,arbitragers,3.5785391752443165e-05
V,dumped,0.0001422134399185641
A,blue-chip,0.0004788395183437786
V,had,0.014183919402404155
C,While,0.0015819896562214786
R,swiftly,0.00021353833013025838
V,kicked,7.484917890450742e-05
N,circuit,6.831756607284604e-05
N,breaker,1.626608716020144e-05
V,halted,0.0001422134399185641
A,impossible,0.0005210900640799943
N,Susan,3.253217432040288e-05
N,Del,5.855791377672518e-05
N,Signore,9.759652296120863e-06
N,Travelers,4.554504404856403e-05
V,ignoring,0.00013472852202811334
N,role,0.0004261714835972777
O,{,0.001341385693909138
N,takeover,0.0007872786185537496
O,},0.0013595945494825651
N,speculator,1.3012869728161152e-05
V,taking,0.0009954940794299487
N,source,0.00019844626335445756
N,volatility,0.0003903860918448345
A,Many,0.0019576086191113303
N,arbs,1.626608716020144e-05
A,overleveraged,1.4083515245405253e-05
P,she,0.011099539574654682
W,when,0.10787815126050421
N,things,0.0005823259203352115
V,look,0.0007709465427164264
V,fall,0.000666157692250116
R,apart,0.00042707666026051675
R,virtually,0.0009034313967049393
N,everything,0.00018543339362629642
N,traditionalists,6.506434864080576e-06
V,losing,0.0003892157303034386
N,bundles,6.506434864080576e-06
A,recent,0.0067741708330399265
N,years,0.003968925267089151
V,Take,0.00010478885046631039
R,derisively,3.285205078927052e-05
C,among,0.002555521752357773
N,jockeys,3.253217432040288e-06
A,Traditional,4.225054573621576e-05
V,charge,0.00022454753671352225
O,50,0.0022154107614336437
N,cents,0.002791260556690567
O,75,0.0005887529968741465
O,100,0.0018815817425874783
V,manage,0.00023951737249442372
A,institutional,0.0012534328568410676
N,investors,0.0021536299400106707
A,higher,0.005619322582916696
N,fees,0.00033508139550014965
A,smaller,0.0014224350397859305
C,Yet,0.00024338302403407362
R,consistently,0.00036137255868197573
V,fail,0.00018712294726126854
C,up,0.004236385762093094
A,less,0.0031265403844799662
V,beat,0.00018712294726126854
N,returns,0.00033182817806810935
A,standard,0.0008168438842335047
N,benchmarks,3.253217432040288e-06
N,S&P,0.000383879656980754
R,Not,0.0011826738284137386
R,surprisingly,0.00036137255868197573
A,old-style,2.8167030490810506e-05
N,stock-index,0.00020169948078649783
V,juggle,1.4969835780901483e-05
N,portfolios,0.00010084974039324892
C,so,0.0009278977791299057
V,mirror,5.239442523315519e-05
N,indexers,1.626608716020144e-05
R,only,0.013107968264918937
N,pennies,1.9519304592241726e-05
C,per,0.0007605719501064801
V,managed,0.0004116704839747908
N,Today,0.0001594076541699741
O,20,0.002239689235531547
N,%,0.017567374133017555
A,pension-fund,2.8167030490810506e-05
N,investments,0.0003871328744127943
V,held,0.001826319965269981
V,automated,2.9939671561802966e-05
V,threatens,6.736426101405667e-05
N,dinosaurs,6.506434864080576e-06
A,stock-specialist,1.4083515245405253e-05
A,influential,0.0002394197591718893
V,earned,0.0008308258858400323
A,fat,0.0002394197591718893
O,30,0.0032897332402658493
O,40,0.001383873023580468
N,year,0.007736151053391804
N,capital,0.0009596991424518849
N,virtue,1.626608716020144e-05
N,monopoly,2.927895688836259e-05
V,making,0.0016915914432418676
A,individual,0.0015632701922399831
V,see,0.0019835032409694464
N,step,0.00022447200281077985
A,electronic,0.0010280966129145835
N,death,0.0002797766991554648
N,knell,3.253217432040288e-06
C,And,0.004236385762093094
V,believe,0.0012948907950479783
C,under,0.004434134469120779
N,interest,0.002192668549195154
N,son,0.00012687547984957122
N,specialist,0.00010410295782528922
R,once,0.002414625733011383
P,himself,0.0027680333260249944
R,nonetheless,0.00026281640631416414
V,striving,2.9939671561802966e-05
A,former,0.004196887543130765
N,colleagues,0.00012687547984957122
V,dislike,2.2454753671352224e-05
R,so,0.008771497560735229
C,from,0.036400973532096134
N,business,0.0029994664723411455
A,overseas,0.0007464263080064784
R,Meanwhile,0.0019546970219615958
N,risks,0.00020495269821853813
V,skyrocketed,3.742458945225371e-05
N,result,0.0006734160084323396
N,sell,7.482400093692662e-05
V,hit,0.0009655544078681457
V,hear,0.0002844268798371282
N,order,0.0006083516597915338
N,printers,2.2772522024282015e-05
V,start,0.0005913085133456086
R,there,0.0024310517584060186
N,buyers,0.0004261714835972777
V,walk,0.00012724360413766261
V,left,0.0010703432583344561
R,alone,0.001199099853808374
N,buyer,0.00017242052389813525
N,resort,6.831756607284604e-05
N,stable,6.506434864080576e-06
V,contends,0.0003517911408511849
D,No,0.0009676244251172533
N,one,0.00041315861386911657
A,unhappy,0.00018308569819026828
R,still,0.008344420900474712
V,trying,0.0014670439065283454
V,lure,6.736426101405667e-05
V,spooked,3.742458945225371e-05
N,swings,0.00016916730646609498
C,since,0.003551871006997262
A,Small,0.00019716921343567354
R,absolutely,0.00029566845710343465
A,dismayed,4.225054573621576e-05
V,stacking,2.2454753671352224e-05
N,deck,2.6025739456322304e-05
D,these,0.004963344110013205
A,wide,0.0007886768537426941
V,scaring,4.490950734270445e-05
N,Raymond,6.831756607284604e-05
N,Mason,4.8798261480604316e-05
A,regional,0.0009858460671783678
N,broker,0.00017242052389813525
N,Legg,1.9519304592241726e-05
N,Baltimore,0.0001073561752573295
N,Stockbrokers,6.506434864080576e-06
N,pay,0.00016591408903405468
A,average,0.002605450320399972
O,71,309,6.069618524475737e-06
O,24,0.000691936511790234
A,lower,0.004844729244419407
A,Corporate,0.00030983733539891554
V,resent,1.4969835780901483e-05
N,company,0.008845498197717542
V,transformed,4.490950734270445e-05
A,nameless,1.4083515245405253e-05
N,piece,0.00014639478444181296
N,Index,0.00033508139550014965
R,often,0.0032030749519538757
V,know,0.0016990763611323184
V,own,0.000523944252331552
R,actually,0.0016261765140688908
V,complains,9.730393257585965e-05
N,Andrew,3.903860918448345e-05
N,Sigler,6.506434864080576e-06
N,Champion,2.2772522024282015e-05
N,International,0.0009596991424518849
N,sweatshirts,3.253217432040288e-06
N,sparkplugs,3.253217432040288e-06
O,Oh,4.248732967133016e-05
V,'re,0.0026496609332195627
N,paper,0.0006994417478886619
N,reaction,0.00014964800187385323
V,gotten,0.00017215311148036707
N,shareholders,0.0005790727029031712
C,By,0.0011408579251597202
N,September,0.0010312699259567714
V,doing,0.0009730393257585964
N,record,0.000621364529519695
O,13.8,8.497465934266032e-05
A,daily,0.0011830152806140413
N,volume,0.0007222142699129439
C,Among,0.0009583206571341649
A,blue,0.0002957538201535103
N,bloods,3.253217432040288e-06
N,Morgan,0.0004326779184613583
N,Stanley,0.0002407380899709813
N,Salomon,0.00026025739456322304
N,Brothers,0.0003188153083399482
N,PaineWebber,0.00022121878537873958
N,Group,0.0009076476635392403
N,Inc,0.0008198107928741525
V,came,0.0015119534138710498
A,negative,0.0009717625519329625
N,publicity,5.205147891264461e-05
V,orchestrated,1.4969835780901483e-05
N,strategy,0.0004814761799419626
N,moment,0.00017242052389813525
V,hunker,7.484917890450741e-06
V,let,0.0006886124459214683
V,die,0.00011227376835676112
O,There,0.0019058602166853813
A,lynch-mob,1.4083515245405253e-05
N,psychology,6.181113120876547e-05
R,right,0.0012155258792030093
N,official,0.000530274441422567
N,cash,0.0011744114929665439
N,cow,3.253217432040288e-06
V,gored,7.484917890450741e-06
V,think,0.002402658642834688
N,anyone,0.00022121878537873958
V,proven,5.987934312360593e-05
N,problem,0.0008002914882819108
R,Too,0.00011498217776244682
A,much,0.005450320399971833
V,give,0.0017888953758177272
N,example,0.0007092014001847828
V,trading,0.0008532806395113846
O,1982,0.00032168978179721405
C,within,0.0014755095832065714
A,fastest-growing,0.0001267516372086473
N,contract,0.0010475360131169727
R,ever,0.0020368271489347722
V,launched,0.00045657999131749525
V,minted,7.484917890450741e-06
N,dozens,5.5304696344684894e-05
N,millionaires,9.759652296120863e-06
O,20s,6.069618524475737e-06
O,30s,6.069618524475737e-06
R,Now,0.002578885986957736
A,good,0.004901063305401028
N,day,0.0011483857535102217
N,worth,0.0001073561752573295
V,trades,8.98190146854089e-05
N,stage,0.0001073561752573295
V,set,0.0017739255400368258
N,anti-programmers,6.506434864080576e-06
A,helpful,0.00014083515245405255
N,thunder,9.759652296120863e-06
N,Congress,0.0011516389709422619
V,create,0.0006212481849074116
A,total,0.0022956129850010562
N,panic,4.8798261480604316e-05
A,great,0.0016336877684670094
M,ca,0.01816096348690499
V,allowed,0.0007035822817023698
N,way,0.0012915273205199942
N,Rep.,0.000429424701029318
N,Edward,0.00015290121930589353
N,Markey,1.3012869728161152e-05
N,Massachusetts,0.00011060939268936979
N,Democrat,9.759652296120863e-05
P,We,0.016224512168384126
D,those,0.0060561905195573975
A,largest,0.0036053799028237447
O,`,0.0007404934599860399
